spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2021-03-03,34.0,34.0,2945,3147,3172,2680,2347,3694,2663,2784,49,58,47,46,29,24,29,62,-31.0,-30.0,-29.0,-29.0,-27.0,-30.0,-31.0,-28.0,-9.0,-7.0,-5.0,-6.0,-8.0,-11.0,-9.0,-6.0,-5.0,-3.0,-3.0,9.0,23.0,-9.0,-7.0,15.0,-59.0,-59.0,-58.0,-53.0,-54.0,-60.0,-60.0,-57.0,14.0,15.0,15.0,9.0,7.0,14.0,15.0,14.0
1,2021-03-04,34.0,34.0,3147,3172,2680,2347,3694,2663,2784,2980,58,47,46,29,24,29,62,47,-30.0,-29.0,-29.0,-27.0,-30.0,-31.0,-28.0,-28.0,-7.0,-5.0,-6.0,-8.0,-11.0,-9.0,-6.0,-6.0,-3.0,-3.0,9.0,23.0,-9.0,-7.0,15.0,-2.0,-59.0,-58.0,-53.0,-54.0,-60.0,-60.0,-57.0,-59.0,15.0,15.0,9.0,7.0,14.0,15.0,14.0,15.0
1,2021-03-05,28.0,28.0,3172,2680,2347,3694,2663,2784,2980,2967,47,46,29,24,29,62,47,31,-29.0,-29.0,-27.0,-30.0,-31.0,-28.0,-28.0,-30.0,-5.0,-6.0,-8.0,-11.0,-9.0,-6.0,-6.0,-8.0,-3.0,9.0,23.0,-9.0,-7.0,15.0,-2.0,-8.0,-58.0,-53.0,-54.0,-60.0,-60.0,-57.0,-59.0,-58.0,15.0,9.0,7.0,14.0,15.0,14.0,15.0,16.0
1,2021-03-06,30.0,30.0,2680,2347,3694,2663,2784,2980,2967,2769,46,29,24,29,62,47,31,29,-29.0,-27.0,-30.0,-31.0,-28.0,-28.0,-30.0,-27.0,-6.0,-8.0,-11.0,-9.0,-6.0,-6.0,-8.0,-4.0,9.0,23.0,-9.0,-7.0,15.0,-2.0,-8.0,13.0,-53.0,-54.0,-60.0,-60.0,-57.0,-59.0,-58.0,-52.0,9.0,7.0,14.0,15.0,14.0,15.0,16.0,9.0
1,2021-03-07,21.0,21.0,2347,3694,2663,2784,2980,2967,2769,2648,29,24,29,62,47,31,29,22,-27.0,-30.0,-31.0,-28.0,-28.0,-30.0,-27.0,-25.0,-8.0,-11.0,-9.0,-6.0,-6.0,-8.0,-4.0,-7.0,23.0,-9.0,-7.0,15.0,-2.0,-8.0,13.0,40.0,-54.0,-60.0,-60.0,-57.0,-59.0,-58.0,-52.0,-53.0,7.0,14.0,15.0,14.0,15.0,16.0,9.0,7.0
1,2021-03-08,39.0,39.0,3694,2663,2784,2980,2967,2769,2648,4048,24,29,62,47,31,29,22,37,-30.0,-31.0,-28.0,-28.0,-30.0,-27.0,-25.0,-26.0,-11.0,-9.0,-6.0,-6.0,-8.0,-4.0,-7.0,-9.0,-9.0,-7.0,15.0,-2.0,-8.0,13.0,40.0,13.0,-60.0,-60.0,-57.0,-59.0,-58.0,-52.0,-53.0,-58.0,14.0,15.0,14.0,15.0,16.0,9.0,7.0,13.0
1,2021-03-09,20.0,20.0,2663,2784,2980,2967,2769,2648,4048,2928,29,62,47,31,29,22,37,31,-31.0,-28.0,-28.0,-30.0,-27.0,-25.0,-26.0,-26.0,-9.0,-6.0,-6.0,-8.0,-4.0,-7.0,-9.0,-6.0,-7.0,15.0,-2.0,-8.0,13.0,40.0,13.0,20.0,-60.0,-57.0,-59.0,-58.0,-52.0,-53.0,-58.0,-57.0,15.0,14.0,15.0,16.0,9.0,7.0,13.0,13.0
1,2021-03-10,24.0,24.0,2784,2980,2967,2769,2648,4048,2928,3059,62,47,31,29,22,37,31,28,-28.0,-28.0,-30.0,-27.0,-25.0,-26.0,-26.0,-25.0,-6.0,-6.0,-8.0,-4.0,-7.0,-9.0,-6.0,-6.0,15.0,-2.0,-8.0,13.0,40.0,13.0,20.0,23.0,-57.0,-59.0,-58.0,-52.0,-53.0,-58.0,-57.0,-55.0,14.0,15.0,16.0,9.0,7.0,13.0,13.0,13.0
1,2021-03-11,32.0,32.0,2980,2967,2769,2648,4048,2928,3059,3105,47,31,29,22,37,31,28,37,-28.0,-30.0,-27.0,-25.0,-26.0,-26.0,-25.0,-24.0,-6.0,-8.0,-4.0,-7.0,-9.0,-6.0,-6.0,-5.0,-2.0,-8.0,13.0,40.0,13.0,20.0,23.0,15.0,-59.0,-58.0,-52.0,-53.0,-58.0,-57.0,-55.0,-56.0,15.0,16.0,9.0,7.0,13.0,13.0,13.0,14.0
1,2021-03-12,38.0,38.0,2967,2769,2648,4048,2928,3059,3105,3515,31,29,22,37,31,28,37,30,-30.0,-27.0,-25.0,-26.0,-26.0,-25.0,-24.0,-25.0,-8.0,-4.0,-7.0,-9.0,-6.0,-6.0,-5.0,-6.0,-8.0,13.0,40.0,13.0,20.0,23.0,15.0,7.0,-58.0,-52.0,-53.0,-58.0,-57.0,-55.0,-56.0,-55.0,16.0,9.0,7.0,13.0,13.0,13.0,14.0,14.0
1,2021-03-13,21.0,21.0,2769,2648,4048,2928,3059,3105,3515,3030,29,22,37,31,28,37,30,29,-27.0,-25.0,-26.0,-26.0,-25.0,-24.0,-25.0,-20.0,-4.0,-7.0,-9.0,-6.0,-6.0,-5.0,-6.0,-1.0,13.0,40.0,13.0,20.0,23.0,15.0,7.0,38.0,-52.0,-53.0,-58.0,-57.0,-55.0,-56.0,-55.0,-47.0,9.0,7.0,13.0,13.0,13.0,14.0,14.0,8.0
1,2021-03-14,25.0,25.0,2648,4048,2928,3059,3105,3515,3030,2711,22,37,31,28,37,30,29,29,-25.0,-26.0,-26.0,-25.0,-24.0,-25.0,-20.0,-23.0,-7.0,-9.0,-6.0,-6.0,-5.0,-6.0,-1.0,-8.0,40.0,13.0,20.0,23.0,15.0,7.0,38.0,12.0,-53.0,-58.0,-57.0,-55.0,-56.0,-55.0,-47.0,-53.0,7.0,13.0,13.0,13.0,14.0,14.0,8.0,7.0
1,2021-03-15,16.0,16.0,4048,2928,3059,3105,3515,3030,2711,3811,37,31,28,37,30,29,29,29,-26.0,-26.0,-25.0,-24.0,-25.0,-20.0,-23.0,-25.0,-9.0,-6.0,-6.0,-5.0,-6.0,-1.0,-8.0,-9.0,13.0,20.0,23.0,15.0,7.0,38.0,12.0,8.0,-58.0,-57.0,-55.0,-56.0,-55.0,-47.0,-53.0,-57.0,13.0,13.0,13.0,14.0,14.0,8.0,7.0,13.0
1,2021-03-16,21.0,21.0,2928,3059,3105,3515,3030,2711,3811,2857,31,28,37,30,29,29,29,25,-26.0,-25.0,-24.0,-25.0,-20.0,-23.0,-25.0,-25.0,-6.0,-6.0,-5.0,-6.0,-1.0,-8.0,-9.0,-4.0,20.0,23.0,15.0,7.0,38.0,12.0,8.0,14.0,-57.0,-55.0,-56.0,-55.0,-47.0,-53.0,-57.0,-57.0,13.0,13.0,14.0,14.0,8.0,7.0,13.0,13.0
1,2021-03-17,68.0,68.0,3059,3105,3515,3030,2711,3811,2857,3407,28,37,30,29,29,29,25,34,-25.0,-24.0,-25.0,-20.0,-23.0,-25.0,-25.0,-22.0,-6.0,-5.0,-6.0,-1.0,-8.0,-9.0,-4.0,-4.0,23.0,15.0,7.0,38.0,12.0,8.0,14.0,33.0,-55.0,-56.0,-55.0,-47.0,-53.0,-57.0,-57.0,-54.0,13.0,14.0,14.0,8.0,7.0,13.0,13.0,13.0
1,2021-03-18,38.0,38.0,3105,3515,3030,2711,3811,2857,3407,3613,37,30,29,29,29,25,34,34,-24.0,-25.0,-20.0,-23.0,-25.0,-25.0,-22.0,-23.0,-5.0,-6.0,-1.0,-8.0,-9.0,-4.0,-4.0,-4.0,15.0,7.0,38.0,12.0,8.0,14.0,33.0,6.0,-56.0,-55.0,-47.0,-53.0,-57.0,-57.0,-54.0,-55.0,14.0,14.0,8.0,7.0,13.0,13.0,13.0,14.0
1,2021-03-19,13.0,13.0,3515,3030,2711,3811,2857,3407,3613,4232,30,29,29,29,25,34,34,28,-25.0,-20.0,-23.0,-25.0,-25.0,-22.0,-23.0,-23.0,-6.0,-1.0,-8.0,-9.0,-4.0,-4.0,-4.0,-3.0,7.0,38.0,12.0,8.0,14.0,33.0,6.0,7.0,-55.0,-47.0,-53.0,-57.0,-57.0,-54.0,-55.0,-54.0,14.0,8.0,7.0,13.0,13.0,13.0,14.0,14.0
1,2021-03-20,27.0,27.0,3030,2711,3811,2857,3407,3613,4232,3417,29,29,29,25,34,34,28,30,-20.0,-23.0,-25.0,-25.0,-22.0,-23.0,-23.0,-18.0,-1.0,-8.0,-9.0,-4.0,-4.0,-4.0,-3.0,1.0,38.0,12.0,8.0,14.0,33.0,6.0,7.0,62.0,-47.0,-53.0,-57.0,-57.0,-54.0,-55.0,-54.0,-44.0,8.0,7.0,13.0,13.0,13.0,14.0,14.0,7.0
1,2021-03-21,22.0,22.0,2711,3811,2857,3407,3613,4232,3417,3125,29,29,25,34,34,28,30,21,-23.0,-25.0,-25.0,-22.0,-23.0,-23.0,-18.0,-15.0,-8.0,-9.0,-4.0,-4.0,-4.0,-3.0,1.0,-2.0,12.0,8.0,14.0,33.0,6.0,7.0,62.0,85.0,-53.0,-57.0,-57.0,-54.0,-55.0,-54.0,-44.0,-46.0,7.0,13.0,13.0,13.0,14.0,14.0,7.0,5.0
1,2021-03-22,23.0,23.0,3811,2857,3407,3613,4232,3417,3125,4863,29,25,34,34,28,30,21,39,-25.0,-25.0,-22.0,-23.0,-23.0,-18.0,-15.0,-20.0,-9.0,-4.0,-4.0,-4.0,-3.0,1.0,-2.0,-4.0,8.0,14.0,33.0,6.0,7.0,62.0,85.0,56.0,-57.0,-57.0,-54.0,-55.0,-54.0,-44.0,-46.0,-54.0,13.0,13.0,13.0,14.0,14.0,7.0,5.0,12.0
1,2021-03-23,49.0,49.0,2857,3407,3613,4232,3417,3125,4863,3569,25,34,34,28,30,21,39,20,-25.0,-22.0,-23.0,-23.0,-18.0,-15.0,-20.0,-21.0,-4.0,-4.0,-4.0,-3.0,1.0,-2.0,-4.0,-2.0,14.0,33.0,6.0,7.0,62.0,85.0,56.0,47.0,-57.0,-54.0,-55.0,-54.0,-44.0,-46.0,-54.0,-54.0,13.0,13.0,14.0,14.0,7.0,5.0,12.0,12.0
1,2021-03-24,28.0,28.0,3407,3613,4232,3417,3125,4863,3569,3949,34,34,28,30,21,39,20,24,-22.0,-23.0,-23.0,-18.0,-15.0,-20.0,-21.0,-23.0,-4.0,-4.0,-3.0,1.0,-2.0,-4.0,-2.0,-4.0,33.0,6.0,7.0,62.0,85.0,56.0,47.0,11.0,-54.0,-55.0,-54.0,-44.0,-46.0,-54.0,-54.0,-55.0,13.0,14.0,14.0,7.0,5.0,12.0,12.0,13.0
1,2021-03-25,36.0,36.0,3613,4232,3417,3125,4863,3569,3949,5104,34,28,30,21,39,20,24,32,-23.0,-23.0,-18.0,-15.0,-20.0,-21.0,-23.0,-19.0,-4.0,-3.0,1.0,-2.0,-4.0,-2.0,-4.0,0.0,6.0,7.0,62.0,85.0,56.0,47.0,11.0,55.0,-55.0,-54.0,-44.0,-46.0,-54.0,-54.0,-55.0,-53.0,14.0,14.0,7.0,5.0,12.0,12.0,13.0,13.0
1,2021-03-26,40.0,40.0,4232,3417,3125,4863,3569,3949,5104,5025,28,30,21,39,20,24,32,38,-23.0,-18.0,-15.0,-20.0,-21.0,-23.0,-19.0,-26.0,-3.0,1.0,-2.0,-4.0,-2.0,-4.0,0.0,-7.0,7.0,62.0,85.0,56.0,47.0,11.0,55.0,-10.0,-54.0,-44.0,-46.0,-54.0,-54.0,-55.0,-53.0,-56.0,14.0,7.0,5.0,12.0,12.0,13.0,13.0,15.0
1,2021-03-27,34.0,34.0,3417,3125,4863,3569,3949,5104,5025,4315,30,21,39,20,24,32,38,21,-18.0,-15.0,-20.0,-21.0,-23.0,-19.0,-26.0,-20.0,1.0,-2.0,-4.0,-2.0,-4.0,0.0,-7.0,1.0,62.0,85.0,56.0,47.0,11.0,55.0,-10.0,22.0,-44.0,-46.0,-54.0,-54.0,-55.0,-53.0,-56.0,-47.0,7.0,5.0,12.0,12.0,13.0,13.0,15.0,8.0
1,2021-03-28,24.0,24.0,3125,4863,3569,3949,5104,5025,4315,4183,21,39,20,24,32,38,21,25,-15.0,-20.0,-21.0,-23.0,-19.0,-26.0,-20.0,-23.0,-2.0,-4.0,-2.0,-4.0,0.0,-7.0,1.0,-7.0,85.0,56.0,47.0,11.0,55.0,-10.0,22.0,-13.0,-46.0,-54.0,-54.0,-55.0,-53.0,-56.0,-47.0,-54.0,5.0,12.0,12.0,13.0,13.0,15.0,8.0,8.0
1,2021-03-29,42.0,42.0,4863,3569,3949,5104,5025,4315,4183,6262,39,20,24,32,38,21,25,16,-20.0,-21.0,-23.0,-19.0,-26.0,-20.0,-23.0,-23.0,-4.0,-2.0,-4.0,0.0,-7.0,1.0,-7.0,-5.0,56.0,47.0,11.0,55.0,-10.0,22.0,-13.0,16.0,-54.0,-54.0,-55.0,-53.0,-56.0,-47.0,-54.0,-56.0,12.0,12.0,13.0,13.0,15.0,8.0,8.0,13.0
1,2021-03-30,34.0,34.0,3569,3949,5104,5025,4315,4183,6262,3753,20,24,32,38,21,25,16,21,-21.0,-23.0,-19.0,-26.0,-20.0,-23.0,-23.0,-20.0,-2.0,-4.0,0.0,-7.0,1.0,-7.0,-5.0,1.0,47.0,11.0,55.0,-10.0,22.0,-13.0,16.0,53.0,-54.0,-55.0,-53.0,-56.0,-47.0,-54.0,-56.0,-54.0,12.0,13.0,13.0,15.0,8.0,8.0,13.0,12.0
1,2021-03-31,58.0,58.0,3949,5104,5025,4315,4183,6262,3753,8728,24,32,38,21,25,16,21,68,-23.0,-19.0,-26.0,-20.0,-23.0,-23.0,-20.0,-17.0,-4.0,0.0,-7.0,1.0,-7.0,-5.0,1.0,5.0,11.0,55.0,-10.0,22.0,-13.0,16.0,53.0,18.0,-55.0,-53.0,-56.0,-47.0,-54.0,-56.0,-54.0,-53.0,13.0,13.0,15.0,8.0,8.0,13.0,12.0,12.0
1,2021-04-01,54.0,54.0,5104,5025,4315,4183,6262,3753,8728,5741,32,38,21,25,16,21,68,38,-19.0,-26.0,-20.0,-23.0,-23.0,-20.0,-17.0,-6.0,0.0,-7.0,1.0,-7.0,-5.0,1.0,5.0,22.0,55.0,-10.0,22.0,-13.0,16.0,53.0,18.0,13.0,-53.0,-56.0,-47.0,-54.0,-56.0,-54.0,-53.0,-52.0,13.0,15.0,8.0,8.0,13.0,12.0,12.0,11.0
1,2021-04-02,49.0,49.0,5025,4315,4183,6262,3753,8728,5741,3659,38,21,25,16,21,68,38,13,-26.0,-20.0,-23.0,-23.0,-20.0,-17.0,-6.0,-40.0,-7.0,1.0,-7.0,-5.0,1.0,5.0,22.0,-17.0,-10.0,22.0,-13.0,16.0,53.0,18.0,13.0,53.0,-56.0,-47.0,-54.0,-56.0,-54.0,-53.0,-52.0,-66.0,15.0,8.0,8.0,13.0,12.0,12.0,11.0,23.0
1,2021-04-03,41.0,41.0,4315,4183,6262,3753,8728,5741,3659,7088,21,25,16,21,68,38,13,27,-20.0,-23.0,-23.0,-20.0,-17.0,-6.0,-40.0,-22.0,1.0,-7.0,-5.0,1.0,5.0,22.0,-17.0,14.0,22.0,-13.0,16.0,53.0,18.0,13.0,53.0,42.0,-47.0,-54.0,-56.0,-54.0,-53.0,-52.0,-66.0,-50.0,8.0,8.0,13.0,12.0,12.0,11.0,23.0,8.0
1,2021-04-04,39.0,39.0,4183,6262,3753,8728,5741,3659,7088,3512,25,16,21,68,38,13,27,22,-23.0,-23.0,-20.0,-17.0,-6.0,-40.0,-22.0,-45.0,-7.0,-5.0,1.0,5.0,22.0,-17.0,14.0,-36.0,-13.0,16.0,53.0,18.0,13.0,53.0,42.0,116.0,-54.0,-56.0,-54.0,-53.0,-52.0,-66.0,-50.0,-53.0,8.0,13.0,12.0,12.0,11.0,23.0,8.0,6.0
1,2021-04-05,38.0,38.0,6262,3753,8728,5741,3659,7088,3512,8322,16,21,68,38,13,27,22,23,-23.0,-20.0,-17.0,-6.0,-40.0,-22.0,-45.0,-21.0,-5.0,1.0,5.0,22.0,-17.0,14.0,-36.0,0.0,16.0,53.0,18.0,13.0,53.0,42.0,116.0,82.0,-56.0,-54.0,-53.0,-52.0,-66.0,-50.0,-53.0,-60.0,13.0,12.0,12.0,11.0,23.0,8.0,6.0,16.0
1,2021-04-06,49.0,49.0,3753,8728,5741,3659,7088,3512,8322,10724,21,68,38,13,27,22,23,49,-20.0,-17.0,-6.0,-40.0,-22.0,-45.0,-21.0,-24.0,1.0,5.0,22.0,-17.0,14.0,-36.0,0.0,1.0,53.0,18.0,13.0,53.0,42.0,116.0,82.0,55.0,-54.0,-53.0,-52.0,-66.0,-50.0,-53.0,-60.0,-55.0,12.0,12.0,11.0,23.0,8.0,6.0,16.0,13.0
1,2021-04-07,63.0,63.0,8728,5741,3659,7088,3512,8322,10724,7388,68,38,13,27,22,23,49,28,-17.0,-6.0,-40.0,-22.0,-45.0,-21.0,-24.0,-20.0,5.0,22.0,-17.0,14.0,-36.0,0.0,1.0,2.0,18.0,13.0,53.0,42.0,116.0,82.0,55.0,48.0,-53.0,-52.0,-66.0,-50.0,-53.0,-60.0,-55.0,-54.0,12.0,11.0,23.0,8.0,6.0,16.0,13.0,13.0
1,2021-04-08,49.0,49.0,5741,3659,7088,3512,8322,10724,7388,8236,38,13,27,22,23,49,28,36,-6.0,-40.0,-22.0,-45.0,-21.0,-24.0,-20.0,-27.0,22.0,-17.0,14.0,-36.0,0.0,1.0,2.0,-3.0,13.0,53.0,42.0,116.0,82.0,55.0,48.0,70.0,-52.0,-66.0,-50.0,-53.0,-60.0,-55.0,-54.0,-55.0,11.0,23.0,8.0,6.0,16.0,13.0,13.0,14.0
1,2021-04-09,60.0,60.0,3659,7088,3512,8322,10724,7388,8236,9082,13,27,22,23,49,28,36,40,-40.0,-22.0,-45.0,-21.0,-24.0,-20.0,-27.0,-31.0,-17.0,14.0,-36.0,0.0,1.0,2.0,-3.0,-5.0,53.0,42.0,116.0,82.0,55.0,48.0,70.0,42.0,-66.0,-50.0,-53.0,-60.0,-55.0,-54.0,-55.0,-56.0,23.0,8.0,6.0,16.0,13.0,13.0,14.0,15.0
1,2021-04-10,42.0,42.0,7088,3512,8322,10724,7388,8236,9082,7492,27,22,23,49,28,36,40,34,-22.0,-45.0,-21.0,-24.0,-20.0,-27.0,-31.0,-28.0,14.0,-36.0,0.0,1.0,2.0,-3.0,-5.0,-2.0,42.0,116.0,82.0,55.0,48.0,70.0,42.0,93.0,-50.0,-53.0,-60.0,-55.0,-54.0,-55.0,-56.0,-49.0,8.0,6.0,16.0,13.0,13.0,14.0,15.0,8.0
1,2021-04-11,38.0,38.0,3512,8322,10724,7388,8236,9082,7492,7712,22,23,49,28,36,40,34,24,-45.0,-21.0,-24.0,-20.0,-27.0,-31.0,-28.0,-29.0,-36.0,0.0,1.0,2.0,-3.0,-5.0,-2.0,-6.0,116.0,82.0,55.0,48.0,70.0,42.0,93.0,63.0,-53.0,-60.0,-55.0,-54.0,-55.0,-56.0,-49.0,-53.0,6.0,16.0,13.0,13.0,14.0,15.0,8.0,8.0
1,2021-04-12,61.0,61.0,8322,10724,7388,8236,9082,7492,7712,10718,23,49,28,36,40,34,24,42,-21.0,-24.0,-20.0,-27.0,-31.0,-28.0,-29.0,-30.0,0.0,1.0,2.0,-3.0,-5.0,-2.0,-6.0,-6.0,82.0,55.0,48.0,70.0,42.0,93.0,63.0,23.0,-60.0,-55.0,-54.0,-55.0,-56.0,-49.0,-53.0,-58.0,16.0,13.0,13.0,14.0,15.0,8.0,8.0,14.0
1,2021-04-13,37.0,37.0,10724,7388,8236,9082,7492,7712,10718,7423,49,28,36,40,34,24,42,34,-24.0,-20.0,-27.0,-31.0,-28.0,-29.0,-30.0,-29.0,1.0,2.0,-3.0,-5.0,-2.0,-6.0,-6.0,-1.0,55.0,48.0,70.0,42.0,93.0,63.0,23.0,65.0,-55.0,-54.0,-55.0,-56.0,-49.0,-53.0,-58.0,-57.0,13.0,13.0,14.0,15.0,8.0,8.0,14.0,14.0
1,2021-04-14,62.0,62.0,7388,8236,9082,7492,7712,10718,7423,8994,28,36,40,34,24,42,34,58,-20.0,-27.0,-31.0,-28.0,-29.0,-30.0,-29.0,-28.0,2.0,-3.0,-5.0,-2.0,-6.0,-6.0,-1.0,-1.0,48.0,70.0,42.0,93.0,63.0,23.0,65.0,65.0,-54.0,-55.0,-56.0,-49.0,-53.0,-58.0,-57.0,-55.0,13.0,14.0,15.0,8.0,8.0,14.0,14.0,14.0
1,2021-04-15,55.0,55.0,8236,9082,7492,7712,10718,7423,8994,9609,36,40,34,24,42,34,58,54,-27.0,-31.0,-28.0,-29.0,-30.0,-29.0,-28.0,-28.0,-3.0,-5.0,-2.0,-6.0,-6.0,-1.0,-1.0,-2.0,70.0,42.0,93.0,63.0,23.0,65.0,65.0,27.0,-55.0,-56.0,-49.0,-53.0,-58.0,-57.0,-55.0,-57.0,14.0,15.0,8.0,8.0,14.0,14.0,14.0,15.0
1,2021-04-16,55.0,55.0,9082,7492,7712,10718,7423,8994,9609,9329,40,34,24,42,34,58,54,49,-31.0,-28.0,-29.0,-30.0,-29.0,-28.0,-28.0,-31.0,-5.0,-2.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,42.0,93.0,63.0,23.0,65.0,65.0,27.0,21.0,-56.0,-49.0,-53.0,-58.0,-57.0,-55.0,-57.0,-57.0,15.0,8.0,8.0,14.0,14.0,14.0,15.0,15.0
1,2021-04-17,25.0,25.0,7492,7712,10718,7423,8994,9609,9329,7325,34,24,42,34,58,54,49,41,-28.0,-29.0,-30.0,-29.0,-28.0,-28.0,-31.0,-31.0,-2.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,-3.0,93.0,63.0,23.0,65.0,65.0,27.0,21.0,59.0,-49.0,-53.0,-58.0,-57.0,-55.0,-57.0,-57.0,-52.0,8.0,8.0,14.0,14.0,14.0,15.0,15.0,9.0
1,2021-04-18,24.0,24.0,7712,10718,7423,8994,9609,9329,7325,8209,24,42,34,58,54,49,41,39,-29.0,-30.0,-29.0,-28.0,-28.0,-31.0,-31.0,-30.0,-6.0,-6.0,-1.0,-1.0,-2.0,-4.0,-3.0,-6.0,63.0,23.0,65.0,65.0,27.0,21.0,59.0,73.0,-53.0,-58.0,-57.0,-55.0,-57.0,-57.0,-52.0,-53.0,8.0,14.0,14.0,14.0,15.0,15.0,9.0,8.0
1,2021-04-19,65.0,65.0,10718,7423,8994,9609,9329,7325,8209,10220,42,34,58,54,49,41,39,38,-30.0,-29.0,-28.0,-28.0,-31.0,-31.0,-30.0,-31.0,-6.0,-1.0,-1.0,-2.0,-4.0,-3.0,-6.0,-8.0,23.0,65.0,65.0,27.0,21.0,59.0,73.0,45.0,-58.0,-57.0,-55.0,-57.0,-57.0,-52.0,-53.0,-59.0,14.0,14.0,14.0,15.0,15.0,9.0,8.0,14.0
1,2021-04-20,66.0,66.0,7423,8994,9609,9329,7325,8209,10220,7226,34,58,54,49,41,39,38,49,-29.0,-28.0,-28.0,-31.0,-31.0,-30.0,-31.0,-28.0,-1.0,-1.0,-2.0,-4.0,-3.0,-6.0,-8.0,1.0,65.0,65.0,27.0,21.0,59.0,73.0,45.0,28.0,-57.0,-55.0,-57.0,-57.0,-52.0,-53.0,-59.0,-57.0,14.0,14.0,15.0,15.0,9.0,8.0,14.0,14.0
1,2021-04-21,37.0,37.0,8994,9609,9329,7325,8209,10220,7226,8236,58,54,49,41,39,38,49,63,-28.0,-28.0,-31.0,-31.0,-30.0,-31.0,-28.0,-31.0,-1.0,-2.0,-4.0,-3.0,-6.0,-8.0,1.0,-5.0,65.0,27.0,21.0,59.0,73.0,45.0,28.0,15.0,-55.0,-57.0,-57.0,-52.0,-53.0,-59.0,-57.0,-58.0,14.0,15.0,15.0,9.0,8.0,14.0,14.0,15.0
1,2021-04-22,42.0,42.0,9609,9329,7325,8209,10220,7226,8236,9055,54,49,41,39,38,49,63,49,-28.0,-31.0,-31.0,-30.0,-31.0,-28.0,-31.0,-30.0,-2.0,-4.0,-3.0,-6.0,-8.0,1.0,-5.0,-3.0,27.0,21.0,59.0,73.0,45.0,28.0,15.0,14.0,-57.0,-57.0,-52.0,-53.0,-59.0,-57.0,-58.0,-58.0,15.0,15.0,9.0,8.0,14.0,14.0,15.0,16.0
1,2021-04-23,44.0,44.0,9329,7325,8209,10220,7226,8236,9055,8589,49,41,39,38,49,63,49,60,-31.0,-31.0,-30.0,-31.0,-28.0,-31.0,-30.0,-30.0,-4.0,-3.0,-6.0,-8.0,1.0,-5.0,-3.0,-2.0,21.0,59.0,73.0,45.0,28.0,15.0,14.0,42.0,-57.0,-52.0,-53.0,-59.0,-57.0,-58.0,-58.0,-57.0,15.0,9.0,8.0,14.0,14.0,15.0,16.0,15.0
1,2021-04-24,31.0,31.0,7325,8209,10220,7226,8236,9055,8589,7368,41,39,38,49,63,49,60,42,-31.0,-30.0,-31.0,-28.0,-31.0,-30.0,-30.0,-28.0,-3.0,-6.0,-8.0,1.0,-5.0,-3.0,-2.0,0.0,59.0,73.0,45.0,28.0,15.0,14.0,42.0,78.0,-52.0,-53.0,-59.0,-57.0,-58.0,-58.0,-57.0,-50.0,9.0,8.0,14.0,14.0,15.0,16.0,15.0,9.0
